id,age,job,marital,education,default,amount,housing,loan,contact,day,month,duration,campaign,previous,y
301,36,blue-collar,married,secondary,no,0.0,yes,no,cellular,30,jul,,6,0,1
302,60,management,married,tertiary,no,371.0,no,yes,cellular,11,aug,281.79681634356837,8,0,0
303,40,blue-collar,married,secondary,no,876.0,no,no,sending _document,16,jun,,1,0,0
304,57,technician,divorced,secondary,no,204.0,no,no,sending _document,6,jun,246.37060579567978,5,0,0
305,44,management,divorced,tertiary,no,2058.0,no,yes,cellular,21,nov,352.25262508516596,1,0,1
306,50,admin.,married,secondary,no,736.0,yes,no,sending _document,14,may,377.6927109071032,1,0,0
307,32,management,married,tertiary,no,607.0,yes,no,sending _document,18,jun,251.370770039413,5,0,0
308,44,technician,married,secondary,no,227.0,yes,yes,cellular,8,may,494.46349255153115,1,2,1
309,43,blue-collar,married,secondary,no,408.0,yes,no,sending _document,14,sep,,1,3,1
310,33,technician,single,secondary,no,422.0,no,no,cellular,21,aug,117.62027601809729,2,0,0
311,43,management,married,tertiary,no,2987.0,no,no,cellular,11,mar,,3,0,0
312,24,admin.,single,secondary,no,99.0,no,no,cellular,4,feb,,3,0,0
313,36,management,single,tertiary,no,1339.0,yes,no,cellular,11,jul,337.64727600800285,1,0,0
314,49,services,married,secondary,no,400.0,no,no,cellular,21,aug,278.04380786642014,3,0,1
315,34,management,divorced,tertiary,no,2885.0,no,no,cellular,10,feb,,2,4,0
316,37,technician,married,secondary,no,277.0,yes,no,sending _document,9,may,329.21137628840705,2,0,0
317,30,admin.,divorced,primary,no,1032.0,yes,no,sending _document,29,may,338.2443159490546,5,0,1
318,58,management,married,tertiary,no,4265.0,yes,no,sending _document,29,may,474.5777401757116,2,0,1
319,45,admin.,divorced,tertiary,no,569.0,yes,no,cellular,14,may,364.95816030807737,1,0,0
320,38,blue-collar,married,primary,no,3242.0,yes,no,cellular,17,apr,368.3351676671766,5,1,1
321,29,technician,single,secondary,no,22008.0,yes,no,sending _document,28,may,218.3538498508442,2,0,0
322,36,blue-collar,married,secondary,no,-100.0,yes,no,sending _document,3,jun,251.41963331709093,2,0,0
323,29,blue-collar,married,secondary,no,940.0,yes,yes,cellular,15,may,276.41274469011887,1,0,0
324,25,student,single,secondary,no,1957.0,no,no,cellular,24,jun,159.66177607009132,4,1,1
325,49,blue-collar,married,primary,no,216.0,yes,no,sending _document,9,may,355.5085801899235,2,0,1
326,33,admin.,single,secondary,no,13.0,yes,no,cellular,29,jan,299.3291946608755,1,2,0
327,51,blue-collar,married,primary,no,-637.0,yes,yes,cellular,19,nov,412.11814734606287,2,0,0
328,35,blue-collar,married,primary,no,356.0,yes,yes,sending _document,20,may,,2,0,1
329,52,blue-collar,married,secondary,no,698.0,no,no,telephone,30,jul,,2,0,0
330,42,technician,married,secondary,no,419.0,no,no,cellular,6,feb,,2,0,0
331,29,blue-collar,single,secondary,no,2806.0,no,no,cellular,15,oct,,1,5,0
332,43,self-employed,married,secondary,no,284.0,no,no,cellular,28,jan,,1,0,0
333,41,housemaid,married,secondary,no,0.0,yes,yes,cellular,15,jul,,4,0,1
334,47,admin.,married,secondary,no,642.0,yes,no,cellular,13,may,443.21203759785857,2,2,1
335,44,technician,single,secondary,no,244.0,yes,no,cellular,12,aug,423.7259278535885,4,0,1
336,37,services,married,secondary,no,523.0,yes,no,telephone,19,nov,285.3294860307696,1,0,0
337,50,services,single,secondary,no,321.0,no,no,telephone,22,aug,213.90210216549377,11,0,0
338,42,technician,divorced,secondary,no,-593.0,no,no,cellular,28,jan,,1,0,0
339,26,unemployed,married,primary,no,70.0,yes,no,sending _document,28,may,260.54030865044643,2,0,0
340,39,self-employed,married,secondary,no,81.0,no,yes,cellular,23,jul,290.4057305385608,1,0,0
341,56,housemaid,married,primary,no,2666.0,yes,yes,cellular,29,jan,556.2442128132191,2,0,1
342,22,student,single,primary,no,110.0,yes,no,cellular,18,may,264.64105947061904,2,0,0
343,33,blue-collar,single,secondary,no,371.0,yes,no,sending _document,16,may,259.00394542973163,3,0,0
344,30,services,single,secondary,no,1824.0,yes,no,cellular,21,jul,261.60073203542436,2,0,0
345,49,blue-collar,married,primary,no,3659.0,yes,no,sending _document,7,may,370.7805824139836,1,0,0
346,51,blue-collar,married,primary,no,-27.0,no,no,telephone,29,aug,215.75575986122064,4,0,0
347,32,management,single,tertiary,no,12686.0,yes,no,cellular,20,nov,303.10353799664443,1,1,0
348,25,services,single,tertiary,no,12.0,no,no,cellular,12,jun,198.4500532830242,6,0,1
349,33,services,divorced,secondary,no,2411.0,yes,no,cellular,23,oct,364.03642009058626,1,1,1
350,45,services,married,primary,no,7811.0,no,no,sending _document,16,jun,,2,0,0
351,29,services,single,secondary,no,229.0,yes,no,cellular,17,apr,248.1492687629536,2,1,0
352,28,management,single,tertiary,no,730.0,yes,no,cellular,26,aug,299.1036216808004,6,5,1
353,29,blue-collar,married,secondary,no,602.0,yes,yes,cellular,17,apr,341.48940063263524,2,0,0
354,29,entrepreneur,married,primary,no,519.0,yes,no,cellular,18,jul,244.852980967593,1,0,0
355,36,blue-collar,divorced,primary,no,3202.0,yes,no,cellular,20,nov,320.59499051949336,3,2,0
356,25,services,single,secondary,no,54.0,yes,no,sending _document,13,may,322.67798642779076,2,0,1
357,31,admin.,married,secondary,no,389.0,yes,no,cellular,7,dec,268.3667656659428,1,2,0
358,29,management,single,secondary,no,417.0,no,no,cellular,7,oct,,1,0,0
359,29,management,single,tertiary,no,2799.0,yes,no,cellular,5,may,252.28242037218718,2,0,0
360,51,blue-collar,divorced,primary,no,1236.0,yes,no,cellular,10,jul,347.6999454620104,1,0,0
361,35,management,married,tertiary,no,71.0,no,yes,cellular,26,aug,222.29312788819806,4,0,1
362,32,management,single,tertiary,no,27.0,yes,no,cellular,18,nov,262.96813381866565,1,0,0
363,37,technician,single,secondary,no,29.0,no,no,sending _document,3,jul,,2,0,0
364,45,blue-collar,married,secondary,no,1583.0,yes,no,cellular,7,aug,355.5653550147238,7,0,1
365,46,blue-collar,married,primary,no,1844.0,no,no,sending _document,19,jun,254.73531547969696,1,0,0
366,64,retired,divorced,primary,no,109.0,no,no,cellular,23,jun,294.9310088738552,1,2,1
367,60,blue-collar,married,primary,no,109.0,no,no,sending _document,27,jun,244.6927094064063,5,0,0
368,48,services,single,primary,no,-139.0,no,no,cellular,13,may,217.1725641695098,2,0,0
369,28,blue-collar,single,unknown,no,448.0,yes,no,sending _document,28,may,251.32415595718444,1,0,0
370,30,technician,single,secondary,no,1534.0,yes,no,sending _document,27,may,308.3907048245824,1,0,0
371,39,management,divorced,tertiary,no,2193.0,yes,yes,sending _document,2,jun,419.24427911217083,3,0,1
372,51,admin.,single,secondary,no,1994.0,no,no,sending _document,18,jun,,2,0,0
373,50,entrepreneur,divorced,tertiary,no,1790.0,no,yes,cellular,6,feb,257.70686090784676,3,0,0
374,26,admin.,single,secondary,no,66.0,yes,no,cellular,14,may,350.02355693853406,1,3,1
375,36,technician,married,secondary,no,483.0,yes,no,cellular,11,may,311.8389891938047,1,2,0
376,30,admin.,single,secondary,no,10735.0,no,no,cellular,20,nov,,1,0,0
377,59,management,married,tertiary,no,1729.0,no,no,cellular,30,apr,,1,0,0
378,39,housemaid,married,primary,no,13338.0,no,no,cellular,11,aug,,4,0,0
379,31,services,married,secondary,no,-30.0,yes,yes,cellular,17,jul,,2,0,1
380,47,admin.,married,secondary,no,726.0,no,no,sending _document,17,jun,,3,0,0
381,52,management,married,tertiary,no,809.0,no,no,cellular,4,aug,,1,0,0
382,48,blue-collar,single,primary,no,0.0,no,no,sending _document,18,jun,,1,0,0
383,47,housemaid,married,primary,no,823.0,no,no,sending _document,19,jun,,3,0,0
384,65,management,divorced,tertiary,no,90.0,yes,no,cellular,22,apr,496.00042203821647,1,0,1
385,43,management,married,tertiary,no,240.0,yes,no,cellular,16,apr,342.6005388768584,1,0,1
386,32,blue-collar,married,secondary,no,3228.0,yes,no,cellular,19,nov,352.7327347782415,3,0,1
387,45,blue-collar,married,secondary,no,2718.0,yes,no,cellular,24,jul,308.5155762966252,2,0,0
388,54,retired,married,primary,no,2243.0,no,no,sending _document,12,jun,,1,0,0
389,33,technician,single,tertiary,no,1257.0,yes,no,cellular,22,jul,299.63151781002233,1,0,0
390,30,admin.,married,secondary,no,-44.0,yes,no,cellular,17,jul,305.88155560282814,1,0,0
391,50,blue-collar,divorced,unknown,no,2812.0,yes,no,sending _document,20,jun,269.6304153833917,37,0,0
392,36,management,divorced,tertiary,no,133.0,yes,no,sending _document,9,may,373.7160084230658,1,0,1
393,51,blue-collar,married,primary,no,40.0,yes,no,cellular,13,may,,1,1,1
394,30,management,single,tertiary,no,376.0,yes,no,cellular,21,nov,250.5100219404335,1,0,0
395,40,admin.,married,secondary,no,824.0,yes,no,cellular,17,apr,343.52982177103456,1,0,1
396,71,retired,married,tertiary,no,653.0,no,no,telephone,26,feb,324.7784035722563,1,0,1
397,58,retired,married,secondary,no,25.0,yes,no,sending _document,2,jun,380.9243336564485,2,0,0
398,26,admin.,single,secondary,no,614.0,no,no,cellular,27,jan,,1,0,0
399,61,retired,married,secondary,no,938.0,no,no,cellular,15,jul,250.46414343145787,2,3,0
400,36,blue-collar,married,primary,no,49.0,yes,no,cellular,15,may,340.461969541266,2,5,0
401,30,services,single,secondary,no,-100.0,yes,yes,cellular,15,may,334.42689609850675,1,0,0
402,34,services,married,secondary,no,404.0,yes,no,cellular,9,apr,258.37160275629327,12,1,0
403,49,management,married,tertiary,no,53.0,no,no,cellular,12,aug,,6,0,0
404,51,technician,married,secondary,no,2242.0,no,no,cellular,18,aug,264.9268206451352,3,0,0
405,51,admin.,married,secondary,no,-287.0,yes,no,cellular,12,may,409.86072809288873,1,0,1
406,59,management,married,tertiary,no,2143.0,yes,no,cellular,28,jan,399.2165266768646,1,1,0
407,43,blue-collar,married,primary,no,547.0,no,yes,sending _document,9,jun,265.52534255904584,6,0,0
408,43,admin.,married,secondary,no,1807.0,yes,yes,sending _document,30,may,429.03282190236325,1,0,0
409,40,technician,single,secondary,no,2141.0,no,no,cellular,18,nov,,3,0,0
410,34,management,married,tertiary,no,3047.0,no,no,cellular,30,apr,253.8660470860321,1,5,1
411,50,admin.,single,secondary,no,424.0,yes,no,sending _document,12,may,421.551623649779,2,0,0
412,32,management,married,primary,no,142.0,yes,no,sending _document,12,may,284.75857267856867,1,0,0
413,41,self-employed,married,secondary,no,1.0,no,no,cellular,19,aug,220.40334899121734,4,0,1
414,56,blue-collar,married,secondary,no,276.0,no,no,cellular,5,aug,218.3594044377066,1,0,0
415,36,technician,divorced,secondary,no,664.0,yes,yes,cellular,30,jul,403.7130874256053,4,0,0
416,36,management,married,secondary,no,2637.0,no,no,sending _document,4,jul,195.11051253082354,1,0,1
417,34,technician,single,tertiary,no,184.0,yes,no,cellular,30,jul,341.4112887179136,3,0,0
418,57,technician,married,secondary,no,1158.0,no,no,sending _document,17,nov,267.5968256235735,2,21,0
419,50,blue-collar,married,primary,no,4108.0,yes,no,cellular,7,aug,386.40112816032706,2,0,1
420,46,entrepreneur,married,primary,no,829.0,no,yes,telephone,21,nov,390.25372481504286,7,0,1
421,60,retired,divorced,primary,no,-79.0,yes,yes,cellular,29,jan,523.3870714334671,1,0,0
422,30,technician,married,secondary,no,24.0,yes,no,cellular,18,jul,270.5182512469756,3,0,0
423,31,blue-collar,married,primary,no,-848.0,yes,no,sending _document,23,may,357.4065342949294,3,0,1
424,51,admin.,married,secondary,no,21.0,no,yes,cellular,13,aug,,2,0,1
425,44,management,married,tertiary,no,1138.0,no,no,cellular,27,aug,,3,0,0
426,27,services,single,secondary,no,4923.0,yes,no,sending _document,19,may,335.1566811694089,7,0,1
427,27,blue-collar,single,secondary,no,3792.0,no,no,cellular,22,oct,,1,2,0
428,54,retired,married,secondary,no,529.0,yes,no,sending _document,5,may,418.23092353354804,1,0,1
429,56,services,married,secondary,no,159.0,yes,no,cellular,20,apr,,3,0,1
430,44,technician,divorced,secondary,no,1262.0,yes,no,sending _document,26,may,365.5205275743874,11,0,1
431,30,technician,single,secondary,no,3927.0,yes,no,cellular,11,aug,246.91195435790024,1,0,0
432,37,technician,single,secondary,no,3.0,yes,no,sending _document,29,may,351.8463851273207,1,0,0
433,32,services,married,secondary,no,183.0,yes,no,cellular,9,feb,291.7094910886286,10,0,0
434,44,blue-collar,married,unknown,no,1529.0,yes,no,cellular,30,apr,416.5102287421163,1,0,1
435,34,admin.,married,primary,no,239.0,yes,no,sending _document,2,jun,260.3795581107447,2,0,0
436,32,blue-collar,single,primary,no,3595.0,yes,no,cellular,21,nov,371.1644140546899,2,0,1
437,57,retired,married,secondary,no,283.0,no,no,cellular,7,aug,221.97798048282345,2,0,0
438,26,technician,single,secondary,no,3244.0,no,no,cellular,28,jan,,1,0,0
439,45,blue-collar,married,secondary,no,90.0,yes,no,sending _document,29,may,372.9629238100995,6,0,1
440,32,blue-collar,married,primary,no,131.0,yes,no,sending _document,21,may,260.64838337759943,2,0,0
441,51,admin.,married,secondary,no,73.0,no,no,cellular,21,jul,,1,0,0
442,54,retired,married,primary,no,208.0,no,no,sending _document,12,may,,1,0,0
443,48,management,divorced,tertiary,no,1669.0,yes,no,sending _document,3,jun,402.4311990445311,1,0,1
444,36,blue-collar,married,secondary,no,0.0,yes,no,sending _document,30,may,280.72257471840834,4,0,0
445,36,technician,divorced,secondary,no,556.0,yes,no,cellular,18,nov,348.9289949868853,3,1,0
446,26,management,single,tertiary,no,2506.0,no,no,cellular,28,may,,2,1,0
447,34,blue-collar,married,secondary,no,0.0,yes,yes,cellular,12,may,430.19922753367723,2,12,0
448,25,technician,single,tertiary,no,640.0,yes,no,sending _document,13,may,245.42418290122666,2,0,0
449,54,technician,divorced,secondary,no,-291.0,no,no,cellular,19,aug,270.5476066051197,2,0,0
450,34,blue-collar,married,unknown,no,11.0,yes,no,cellular,8,apr,,1,0,1
451,26,services,married,secondary,no,2063.0,yes,yes,cellular,10,jul,370.10344181821125,1,0,0
452,29,admin.,married,secondary,no,1.0,yes,no,cellular,15,jul,327.6150463797566,3,0,1
453,49,unemployed,married,primary,no,518.0,no,no,cellular,29,jan,254.9492896649303,2,0,0
454,37,technician,married,secondary,no,1116.0,yes,no,cellular,3,feb,317.72068772843215,6,7,0
455,41,technician,married,secondary,no,923.0,yes,no,cellular,7,jul,,3,0,1
456,50,management,married,tertiary,no,2881.0,no,no,cellular,5,aug,255.96954712775528,2,5,0
457,36,management,single,tertiary,no,10773.0,yes,no,cellular,18,may,297.65656342494776,1,0,0
458,29,blue-collar,single,secondary,no,1012.0,yes,no,sending _document,23,may,296.8988499350431,1,0,0
459,58,housemaid,married,secondary,no,196.0,no,yes,cellular,27,may,393.4512216156248,3,0,1
460,32,blue-collar,single,secondary,no,8859.0,yes,no,cellular,20,nov,233.70409674624767,1,0,0
461,38,admin.,single,unknown,no,31.0,no,no,cellular,20,apr,,3,0,0
462,36,management,married,secondary,no,1825.0,yes,no,cellular,14,may,269.69107913172775,1,1,0
463,55,management,single,secondary,no,220.0,yes,no,sending _document,6,may,405.588163327135,2,0,1
464,30,admin.,single,tertiary,no,253.0,yes,no,sending _document,23,may,362.80812823377664,4,0,1
465,56,management,married,tertiary,no,16377.0,no,no,cellular,13,aug,257.84990506032534,8,0,1
466,26,management,married,tertiary,no,5.0,yes,no,cellular,11,may,278.79148110788225,1,2,0
467,31,management,single,tertiary,no,86.0,no,no,cellular,12,aug,,4,0,0
468,50,blue-collar,divorced,primary,no,149.0,yes,no,sending _document,7,may,367.2516887285907,1,0,0
469,35,unemployed,single,secondary,no,9.0,yes,no,cellular,13,may,369.74483331653414,2,2,1
470,41,technician,married,secondary,no,563.0,yes,no,cellular,13,aug,,4,0,1
471,35,blue-collar,married,secondary,no,360.0,yes,no,telephone,20,apr,315.53756915781867,1,3,0
472,33,housemaid,married,secondary,no,230.0,no,yes,cellular,29,aug,,2,0,0
473,42,management,single,tertiary,no,100.0,no,no,cellular,7,aug,83.77884234003447,2,0,0
474,32,management,single,tertiary,no,751.0,yes,no,sending _document,8,may,338.4168017838464,1,0,0
475,28,services,married,secondary,no,0.0,yes,no,cellular,5,may,270.34662528163693,2,8,0
476,55,blue-collar,married,primary,no,419.0,no,no,cellular,22,aug,289.7678254756438,8,0,0
477,39,blue-collar,married,primary,no,34.0,yes,no,sending _document,27,may,412.56246807126706,1,0,1
478,31,management,married,tertiary,no,233.0,yes,no,cellular,14,may,,2,10,1
479,35,blue-collar,married,secondary,no,4.0,no,no,sending _document,9,jun,,2,0,0
480,53,housemaid,married,primary,yes,945.0,no,no,cellular,29,jan,235.73833309803587,2,0,0
481,60,management,married,tertiary,no,0.0,no,no,cellular,7,aug,378.6718822327877,3,0,1
482,32,services,married,secondary,no,1398.0,yes,yes,cellular,15,may,,1,0,1
483,19,student,single,secondary,no,1803.0,no,no,cellular,10,mar,,1,0,0
484,36,technician,married,secondary,no,366.0,no,yes,cellular,22,aug,270.5938184168288,6,0,0
485,45,management,married,tertiary,no,-459.0,no,no,cellular,21,aug,234.91481110096368,6,0,0
486,25,services,single,secondary,no,628.0,no,no,cellular,8,jul,,1,0,0
487,41,technician,married,secondary,no,2152.0,no,no,cellular,30,sep,,1,1,0
488,40,technician,married,secondary,no,2338.0,no,no,cellular,16,oct,179.7405925882887,2,0,0
489,32,blue-collar,single,secondary,no,127.0,yes,no,cellular,5,may,251.69912901190474,1,0,0
490,32,admin.,single,secondary,no,92.0,yes,no,cellular,18,may,259.8859699465353,1,2,0
491,52,services,divorced,primary,no,432.0,yes,yes,cellular,6,may,506.7013065784365,4,0,0
492,26,student,single,secondary,no,620.0,no,no,cellular,26,aug,,1,2,0
493,34,admin.,single,secondary,no,266.0,yes,no,cellular,6,apr,278.5546787741556,2,0,0
494,41,technician,divorced,tertiary,no,2611.0,yes,no,cellular,1,jun,369.0561026589286,1,2,1
495,55,services,married,secondary,no,2120.0,no,no,cellular,11,aug,,3,0,0
496,45,admin.,married,secondary,no,248.0,no,no,cellular,16,jul,,2,0,0
497,48,blue-collar,married,primary,no,0.0,no,yes,cellular,5,aug,322.28884522996896,1,0,0
498,60,technician,married,secondary,no,1139.0,no,no,cellular,6,feb,332.81802867292924,2,2,1
499,45,management,divorced,tertiary,no,0.0,no,no,sending _document,1,jun,,1,0,0
500,32,blue-collar,single,secondary,no,228.0,no,no,telephone,5,feb,,1,3,0
501,56,self-employed,married,secondary,no,1113.0,no,no,sending _document,12,jun,256.51702977262005,1,0,0
502,55,technician,married,unknown,no,4746.0,yes,no,sending _document,23,may,404.10690860126107,3,0,1
503,39,management,married,tertiary,no,0.0,no,no,cellular,28,aug,189.94600191645603,25,0,1
504,55,admin.,married,primary,no,319.0,no,no,cellular,21,nov,,3,0,0
505,34,admin.,single,secondary,no,4447.0,yes,no,cellular,2,jun,315.94772684593363,1,2,0
506,40,management,married,tertiary,no,449.0,no,no,cellular,13,jul,178.04734873521969,3,1,1
507,41,blue-collar,married,primary,no,1820.0,yes,no,telephone,21,nov,,3,0,1
508,56,entrepreneur,married,tertiary,no,40.0,no,yes,cellular,11,jul,415.0184641575612,2,0,0
509,33,technician,married,tertiary,no,-258.0,no,no,cellular,8,jul,,1,0,0
510,42,housemaid,married,secondary,no,477.0,yes,yes,cellular,17,nov,502.2567324220747,2,0,0
